customer_id,snapshot_month,converted_next_3m,responsible_credit_behaviour_6m,observed_product_id,synthetic_p_conversion_true,synthetic_p_responsible_true
C000504,2025-05-31,0,0,NONE,0.12908,0.8808
C000505,2025-05-31,0,1,NONE,0.07145,0.8808
C000506,2025-05-31,0,1,NONE,0.08384,0.91293
C000507,2025-05-31,0,1,NONE,0.07025,0.81
C000508,2025-05-31,0,1,NONE,0.08523,0.91293
C000509,2025-05-31,0,1,NONE,0.11582,0.8808
C000510,2025-05-31,0,0,NONE,0.04978,0.70057
C000511,2025-05-31,0,1,NONE,0.09039,0.78583
C000512,2025-05-31,0,1,NONE,0.05459,0.75951
C000513,2025-05-31,0,1,NONE,0.11016,0.78583
C000514,2025-05-31,1,1,P003,0.1299,0.83889
C000515,2025-05-31,0,1,NONE,0.08147,0.83889
C000516,2025-05-31,0,1,NONE,0.09905,0.76852
C000517,2025-05-31,0,0,NONE,0.07568,0.83889
C000518,2025-05-31,0,0,NONE,0.09406,0.68997
C000519,2025-05-31,0,1,NONE,0.07528,0.70057
C000520,2025-05-31,0,1,NONE,0.05792,0.91293
C000521,2025-05-31,0,1,NONE,0.06368,0.86989
C000522,2025-05-31,0,1,NONE,0.04505,0.76852
C000523,2025-05-31,0,1,NONE,0.10154,0.52498
C000524,2025-05-31,0,1,NONE,0.15075,0.8808
C000525,2025-05-31,0,1,NONE,0.0471,0.52498
C000526,2025-05-31,1,1,P003,0.22139,0.83889
C000527,2025-05-31,0,1,NONE,0.09528,0.93703
C000528,2025-05-31,1,0,P001,0.20374,0.93703
C000529,2025-05-31,0,0,NONE,0.05778,0.83202
C000530,2025-05-31,1,1,P003,0.0747,0.76852
C000531,2025-05-31,0,1,NONE,0.05701,0.82491
C000532,2025-05-31,0,1,NONE,0.06493,0.8808
C000533,2025-05-31,0,1,NONE,0.08987,0.83889
C000534,2025-05-31,0,1,NONE,0.08874,0.68997
C000535,2025-05-31,0,0,NONE,0.04407,0.70057
C000536,2025-05-31,0,1,NONE,0.0323,0.76852
C000537,2025-05-31,0,1,NONE,0.07291,0.82491
C000538,2025-05-31,0,1,NONE,0.02413,0.71095
C000539,2025-05-31,0,1,NONE,0.11698,0.83889
C000540,2025-05-31,0,1,NONE,0.05671,0.75951
C000541,2025-05-31,1,1,P002,0.12991,0.90465
C000542,2025-05-31,1,1,P002,0.25164,0.8808
C000543,2025-05-31,0,1,NONE,0.15138,0.91293
C000544,2025-05-31,0,0,NONE,0.07842,0.90465
C000545,2025-05-31,1,1,P002,0.14362,0.78583
C000546,2025-05-31,0,0,NONE,0.18743,0.82491
C000547,2025-05-31,0,1,NONE,0.08677,0.83889
C000548,2025-05-31,0,1,NONE,0.04577,0.52498
C000549,2025-05-31,0,1,NONE,0.08461,0.91293
C000550,2025-05-31,1,1,P003,0.03155,0.71095
C000551,2025-05-31,0,1,NONE,0.04353,0.82491
C000552,2025-05-31,0,0,NONE,0.12813,0.70057
C000553,2025-05-31,0,0,NONE,0.04423,0.76852
C000554,2025-05-31,0,1,NONE,0.07788,0.75951
C000555,2025-05-31,0,1,NONE,0.08106,0.75026
C000556,2025-05-31,0,1,NONE,0.14169,0.83889
C000557,2025-05-31,0,0,NONE,0.08599,0.83889
C000558,2025-05-31,0,1,NONE,0.1148,0.8808
C000559,2025-05-31,0,1,NONE,0.10001,0.82491
C000560,2025-05-31,0,1,NONE,0.05363,0.7773
C000561,2025-05-31,0,1,NONE,0.08874,0.70057
C000562,2025-05-31,0,0,NONE,0.04707,0.61064
C000563,2025-05-31,1,1,P001,0.07727,0.80218
C000564,2025-05-31,0,1,NONE,0.05099,0.8808
C000565,2025-05-31,0,1,NONE,0.0971,0.85815
C000566,2025-05-31,0,1,NONE,0.06402,0.7773
C000567,2025-05-31,0,1,NONE,0.11091,0.83202
C000568,2025-05-31,0,1,NONE,0.02931,0.78583
C000569,2025-05-31,0,0,NONE,0.1387,0.71095
C000570,2025-05-31,0,1,NONE,0.06739,0.82491
C000571,2025-05-31,1,0,P002,0.067,0.83889
C000572,2025-05-31,0,1,NONE,0.3566,0.91293
C000573,2025-05-31,1,1,P001,0.19138,0.8808
C000574,2025-05-31,0,0,NONE,0.09525,0.91293
C000575,2025-05-31,1,1,P001,0.13127,0.86989
C000576,2025-05-31,0,0,NONE,0.04014,0.8808
C000577,2025-05-31,0,1,NONE,0.06525,0.91293
C000578,2025-05-31,1,1,P004,0.19146,0.79413
C000579,2025-05-31,0,0,NONE,0.06099,0.75951
C000580,2025-05-31,1,1,P003,0.06889,0.83889
C000581,2025-05-31,0,0,NONE,0.14498,0.82491
C000582,2025-05-31,0,1,NONE,0.08023,0.8808
C000583,2025-05-31,0,1,NONE,0.08752,0.78583
C000584,2025-05-31,0,1,NONE,0.05532,0.71095
C000585,2025-05-31,0,1,NONE,0.15396,0.86989
C000586,2025-05-31,0,1,NONE,0.06982,0.82491
C000587,2025-05-31,0,1,NONE,0.08411,0.83889
C000588,2025-05-31,0,1,NONE,0.20197,0.83889
C000589,2025-05-31,0,0,NONE,0.05427,0.61064
C000590,2025-05-31,0,1,NONE,0.05272,0.78583
C000591,2025-05-31,0,1,NONE,0.05,0.86989
C000592,2025-05-31,0,1,NONE,0.08166,0.8808
C000593,2025-05-31,0,1,NONE,0.07964,0.61064
C000594,2025-05-31,0,1,NONE,0.13485,0.8808
C000595,2025-05-31,0,0,NONE,0.03454,0.52498
C000596,2025-05-31,0,1,NONE,0.03622,0.71095
C000597,2025-05-31,0,1,NONE,0.0947,0.8808
C000598,2025-05-31,0,1,NONE,0.03557,0.82491
C000599,2025-05-31,0,1,NONE,0.06423,0.93703
C000600,2025-05-31,0,1,NONE,0.08015,0.8808
C000601,2025-05-31,0,1,NONE,0.03632,0.7773
C000602,2025-05-31,0,1,NONE,0.08305,0.83202
C000603,2025-05-31,0,1,NONE,0.07079,0.84553
C000604,2025-05-31,1,1,P002,0.06161,0.82491
C000605,2025-05-31,0,1,NONE,0.07422,0.93703
C000606,2025-05-31,0,1,NONE,0.08301,0.86989
C000607,2025-05-31,0,1,NONE,0.06845,0.83202
C000608,2025-05-31,0,0,NONE,0.13343,0.78583
C000609,2025-05-31,0,1,NONE,0.06142,0.8808
C000610,2025-05-31,0,1,NONE,0.05598,0.8808
C000611,2025-05-31,0,1,NONE,0.08263,0.82491
C000612,2025-05-31,0,1,NONE,0.05201,0.82491
C000613,2025-05-31,0,1,NONE,0.09534,0.90465
C000614,2025-05-31,1,1,P002,0.10832,0.93703
C000615,2025-05-31,0,0,NONE,0.05886,0.71095
C000616,2025-05-31,1,1,P003,0.04664,0.82491
C000617,2025-05-31,0,0,NONE,0.16008,0.8808
C000618,2025-05-31,0,1,NONE,0.05393,0.83889
C000619,2025-05-31,0,1,NONE,0.09651,0.78583
C000620,2025-05-31,0,1,NONE,0.06462,0.78583
C000621,2025-05-31,0,1,NONE,0.04443,0.83202
C000622,2025-05-31,0,1,NONE,0.06713,0.8808
C000623,2025-05-31,1,1,P002,0.1063,0.93703
C000624,2025-05-31,0,1,NONE,0.07623,0.79413
C000625,2025-05-31,0,1,NONE,0.1273,0.90465
C000626,2025-05-31,0,1,NONE,0.05599,0.76852
C000627,2025-05-31,0,1,NONE,0.05554,0.58662
C000628,2025-05-31,0,1,NONE,0.09906,0.78583
C000629,2025-05-31,1,1,P003,0.11453,0.8808
C000630,2025-05-31,0,1,NONE,0.07191,0.91293
C000631,2025-05-31,0,0,NONE,0.09075,0.86989
C000632,2025-05-31,0,1,NONE,0.10914,0.91293
C000633,2025-05-31,0,0,NONE,0.06957,0.52498
C000634,2025-05-31,0,1,NONE,0.08196,0.83889
C000635,2025-05-31,1,1,P001,0.08152,0.70057
C000636,2025-05-31,0,1,NONE,0.09566,0.70057
C000637,2025-05-31,0,1,NONE,0.06072,0.7773
C000638,2025-05-31,0,1,NONE,0.17949,0.8808
C000639,2025-05-31,0,0,NONE,0.10587,0.91293
C000640,2025-05-31,0,1,NONE,0.09091,0.86989
C000641,2025-05-31,0,1,NONE,0.08868,0.8808
C000642,2025-05-31,0,1,NONE,0.06966,0.91293
C000643,2025-05-31,0,1,NONE,0.06494,0.63414
C000644,2025-05-31,0,1,NONE,0.14602,0.83889
C000645,2025-05-31,0,1,NONE,0.05038,0.8808
C000646,2025-05-31,0,1,NONE,0.31969,0.91293
C000647,2025-05-31,0,1,NONE,0.04788,0.70057
C000648,2025-05-31,0,1,NONE,0.12864,0.79413
C000649,2025-05-31,0,1,NONE,0.05468,0.8808
C000650,2025-05-31,0,0,NONE,0.06434,0.78583
C000651,2025-05-31,0,0,NONE,0.07593,0.76852
C000652,2025-05-31,1,1,P003,0.09328,0.86989
C000653,2025-05-31,0,0,NONE,0.07664,0.68997
C000654,2025-05-31,0,1,NONE,0.03873,0.61064
C000655,2025-05-31,0,0,NONE,0.07103,0.84553
C000656,2025-05-31,0,1,NONE,0.0536,0.76852
C000657,2025-05-31,0,1,NONE,0.0621,0.91293
C000658,2025-05-31,0,0,NONE,0.07795,0.76852
C000659,2025-05-31,1,1,P001,0.07774,0.8808
C000660,2025-05-31,0,1,NONE,0.05422,0.83889
C000661,2025-05-31,0,0,NONE,0.06466,0.83889
C000662,2025-05-31,0,1,NONE,0.06798,0.91293
C000663,2025-05-31,0,0,NONE,0.10224,0.61064
C000664,2025-05-31,0,1,NONE,0.02931,0.70057
C000665,2025-05-31,0,0,NONE,0.07414,0.76852
C000666,2025-05-31,0,1,NONE,0.09124,0.82491
C000667,2025-05-31,1,1,P003,0.09733,0.86989
C000668,2025-05-31,0,1,NONE,0.12564,0.90465
C000669,2025-05-31,0,1,NONE,0.07397,0.76852
C000670,2025-05-31,0,0,NONE,0.06132,0.71095
C000671,2025-05-31,0,1,NONE,0.03989,0.70057
C000672,2025-05-31,0,1,NONE,0.05435,0.82491
C000673,2025-05-31,0,1,NONE,0.14267,0.85195
C000674,2025-05-31,0,1,NONE,0.07062,0.82491
C000675,2025-05-31,0,0,NONE,0.05241,0.8808
C000676,2025-05-31,0,1,NONE,0.10335,0.76852
C000677,2025-05-31,0,0,NONE,0.06654,0.86989
C000678,2025-05-31,0,0,NONE,0.10707,0.82491
C000679,2025-05-31,0,1,NONE,0.04612,0.70057
C000680,2025-05-31,0,1,NONE,0.07804,0.71095
C000681,2025-05-31,0,1,NONE,0.0948,0.78583
C000682,2025-05-31,0,0,NONE,0.05663,0.76852
C000683,2025-05-31,0,1,NONE,0.04497,0.78583
C000684,2025-05-31,0,1,NONE,0.21604,0.79413
C000685,2025-05-31,0,1,NONE,0.03557,0.82491
C000686,2025-05-31,0,1,NONE,0.14122,0.76852
C000687,2025-05-31,0,1,NONE,0.08608,0.76852
C000688,2025-05-31,0,1,NONE,0.11996,0.93703
C000689,2025-05-31,0,1,NONE,0.05996,0.86989
C000690,2025-05-31,0,1,NONE,0.07654,0.7773
C000691,2025-05-31,0,1,NONE,0.04198,0.83889
C000692,2025-05-31,0,1,NONE,0.09397,0.91293
C000693,2025-05-31,0,1,NONE,0.17533,0.76852
C000694,2025-05-31,0,1,NONE,0.08075,0.71095
C000695,2025-05-31,1,1,P002,0.1117,0.91293
C000696,2025-05-31,1,1,P002,0.05468,0.82491
C000697,2025-05-31,0,1,NONE,0.17969,0.82491
C000698,2025-05-31,0,1,NONE,0.07976,0.7773
C000699,2025-05-31,0,1,NONE,0.06598,0.8808
C000700,2025-05-31,0,1,NONE,0.10911,0.83889
C000701,2025-05-31,0,1,NONE,0.09827,0.83889
C000702,2025-05-31,1,1,P002,0.11146,0.71095
C000703,2025-05-31,1,1,P003,0.05994,0.52498
C000704,2025-05-31,0,1,NONE,0.09366,0.91293
C000705,2025-05-31,0,1,NONE,0.06954,0.76852
C000706,2025-05-31,0,1,NONE,0.1232,0.82491
C000707,2025-05-31,0,1,NONE,0.13758,0.86989
C000708,2025-05-31,0,1,NONE,0.07239,0.75951
C000709,2025-05-31,0,1,NONE,0.19809,0.76852
C000710,2025-05-31,0,1,NONE,0.07164,0.8808
C000711,2025-05-31,0,1,NONE,0.16508,0.93703
C000712,2025-05-31,0,1,NONE,0.06186,0.7773
C000713,2025-05-31,0,1,NONE,0.11412,0.91293
C000714,2025-05-31,0,0,NONE,0.13244,0.86989
C000715,2025-05-31,0,1,NONE,0.12847,0.91293
C000716,2025-05-31,0,1,NONE,0.02413,0.71095
C000717,2025-05-31,0,1,NONE,0.10917,0.82491
C000718,2025-05-31,0,0,NONE,0.05656,0.70057
C000719,2025-05-31,0,1,NONE,0.27938,0.8808
C000720,2025-05-31,0,0,NONE,0.1325,0.88595
C000721,2025-05-31,0,1,NONE,0.0985,0.8808
C000722,2025-05-31,0,1,NONE,0.06508,0.61064
C000723,2025-05-31,0,1,NONE,0.05755,0.63414
C000724,2025-05-31,0,1,NONE,0.07632,0.92414
C000725,2025-05-31,0,1,NONE,0.04189,0.78583
C000726,2025-05-31,0,1,NONE,0.05605,0.63414
C000727,2025-05-31,0,1,NONE,0.08007,0.83889
C000728,2025-05-31,0,0,NONE,0.04903,0.75026
C000729,2025-05-31,0,0,NONE,0.09299,0.85815
C000730,2025-05-31,0,0,NONE,0.03809,0.32082
C000731,2025-05-31,0,1,NONE,0.05992,0.76852
C000732,2025-05-31,0,1,NONE,0.09721,0.78583
C000733,2025-05-31,0,1,NONE,0.0601,0.63414
C000734,2025-05-31,0,1,NONE,0.25529,0.83889
C000735,2025-05-31,0,1,NONE,0.06072,0.78583
C000736,2025-05-31,0,1,NONE,0.18518,0.82491
C000737,2025-05-31,0,1,NONE,0.08329,0.83889
C000738,2025-05-31,1,0,P002,0.12855,0.81
C000739,2025-05-31,0,0,NONE,0.0725,0.61064
C000740,2025-05-31,0,0,NONE,0.07694,0.76852
C000741,2025-05-31,0,1,NONE,0.06025,0.78583
C000742,2025-05-31,0,0,NONE,0.10459,0.78583
C000743,2025-05-31,0,1,NONE,0.23283,0.83202
C000744,2025-05-31,0,1,NONE,0.05219,0.52498
C000745,2025-05-31,0,1,NONE,0.0541,0.82491
C000746,2025-05-31,0,1,NONE,0.12802,0.64566
C000747,2025-05-31,0,1,NONE,0.0816,0.83889
C000748,2025-05-31,0,1,NONE,0.06464,0.83889
C000749,2025-05-31,0,1,NONE,0.07154,0.75951
C000750,2025-05-31,0,1,NONE,0.07624,0.86989
C000751,2025-05-31,1,1,P003,0.10581,0.76852
C000752,2025-05-31,0,1,NONE,0.04566,0.83889
C000753,2025-05-31,0,0,NONE,0.0713,0.83889
C000754,2025-05-31,0,1,NONE,0.21709,0.8808
C000755,2025-05-31,0,1,NONE,0.05226,0.8808
C000756,2025-05-31,0,1,NONE,0.06501,0.76852
C000757,2025-05-31,0,1,NONE,0.07132,0.83889
C000758,2025-05-31,1,1,P004,0.05928,0.93703
C000759,2025-05-31,0,0,NONE,0.10038,0.78583
C000760,2025-05-31,0,1,NONE,0.10964,0.82491
C000761,2025-05-31,0,1,NONE,0.06598,0.82491
C000762,2025-05-31,0,0,NONE,0.08937,0.52498
C000763,2025-05-31,0,1,NONE,0.06883,0.70057
C000764,2025-05-31,0,1,NONE,0.07742,0.63414
C000765,2025-05-31,0,1,NONE,0.09747,0.91293
C000766,2025-05-31,1,1,P001,0.02753,0.43782
C000767,2025-05-31,0,1,NONE,0.05185,0.76852
C000768,2025-05-31,0,0,NONE,0.04055,0.78583
C000769,2025-05-31,0,1,NONE,0.08583,0.70057
C000770,2025-05-31,0,1,NONE,0.10258,0.8808
C000771,2025-05-31,0,1,NONE,0.10428,0.83889
C000772,2025-05-31,0,1,NONE,0.04849,0.82491
C000773,2025-05-31,0,1,NONE,0.08497,0.82491
C000774,2025-05-31,0,1,NONE,0.07683,0.86989
C000775,2025-05-31,0,0,NONE,0.11881,0.78583
C000776,2025-05-31,0,1,NONE,0.09014,0.91293
C000777,2025-05-31,0,1,NONE,0.05454,0.7773
C000778,2025-05-31,0,1,NONE,0.04914,0.83889
C000779,2025-05-31,0,1,NONE,0.05794,0.86989
C000780,2025-05-31,0,0,NONE,0.07186,0.91293
C000781,2025-05-31,0,1,NONE,0.04375,0.61064
C000782,2025-05-31,0,1,NONE,0.07894,0.83202
C000783,2025-05-31,0,1,NONE,0.10827,0.82491
C000784,2025-05-31,0,1,NONE,0.05222,0.74077
C000785,2025-05-31,0,1,NONE,0.07441,0.93703
C000786,2025-05-31,0,1,NONE,0.04351,0.83889
C000787,2025-05-31,0,1,NONE,0.13242,0.75951
C000788,2025-05-31,0,0,NONE,0.06178,0.76852
C000789,2025-05-31,0,1,NONE,0.0449,0.75951
C000790,2025-05-31,0,1,NONE,0.07921,0.8808
C000791,2025-05-31,0,1,NONE,0.05455,0.71095
C000792,2025-05-31,0,1,NONE,0.1328,0.83889
C000793,2025-05-31,0,1,NONE,0.06013,0.71095
C000794,2025-05-31,0,1,NONE,0.14845,0.52498
C000795,2025-05-31,0,1,NONE,0.06482,0.70057
C000796,2025-05-31,1,1,P002,0.22772,0.83889
C000797,2025-05-31,0,1,NONE,0.07304,0.78583
C000798,2025-05-31,0,0,NONE,0.0323,0.76852
C000799,2025-05-31,0,1,NONE,0.0666,0.82491
C000800,2025-05-31,0,1,NONE,0.13696,0.8808
C000801,2025-05-31,0,1,NONE,0.1327,0.82491
C000802,2025-05-31,0,1,NONE,0.04396,0.83889
C000803,2025-05-31,0,1,NONE,0.09211,0.91293
C000804,2025-05-31,0,1,NONE,0.0445,0.68997
C000805,2025-05-31,0,1,NONE,0.02188,0.52498
C000806,2025-05-31,0,1,NONE,0.07933,0.78583
C000807,2025-05-31,0,1,NONE,0.12137,0.82491
C000808,2025-05-31,0,1,NONE,0.11784,0.73106
C000809,2025-05-31,0,1,NONE,0.05225,0.8808
C000810,2025-05-31,0,1,NONE,0.06024,0.90465
C000811,2025-05-31,0,1,NONE,0.16886,0.78583
C000812,2025-05-31,0,1,NONE,0.05482,0.78583
C000813,2025-05-31,1,1,P004,0.0647,0.90465
C000814,2025-05-31,0,1,NONE,0.04333,0.8808
C000815,2025-05-31,0,1,NONE,0.04028,0.78583
C000816,2025-05-31,0,1,NONE,0.12642,0.91293
C000817,2025-05-31,0,1,NONE,0.07452,0.86989
C000818,2025-05-31,0,1,NONE,0.0906,0.82491
C000819,2025-05-31,0,1,NONE,0.0865,0.7773
C000820,2025-05-31,0,0,NONE,0.06307,0.76852
C000821,2025-05-31,0,1,NONE,0.04041,0.63414
C000822,2025-05-31,0,0,NONE,0.0491,0.82491
C000823,2025-05-31,0,0,NONE,0.21056,0.61064
C000824,2025-05-31,0,1,NONE,0.09574,0.82491
C000825,2025-05-31,0,1,NONE,0.08663,0.86989
C000826,2025-05-31,0,1,NONE,0.08135,0.52498
C000827,2025-05-31,0,1,NONE,0.05957,0.82491
C000828,2025-05-31,0,1,NONE,0.03584,0.73106
C000829,2025-05-31,0,1,NONE,0.04072,0.75951
C000830,2025-05-31,0,1,NONE,0.0765,0.76852
C000831,2025-05-31,0,1,NONE,0.06233,0.5
C000832,2025-05-31,0,1,NONE,0.05616,0.82491
C000833,2025-05-31,0,1,NONE,0.05652,0.61064
C000834,2025-05-31,0,1,NONE,0.07872,0.68997
C000835,2025-05-31,0,1,NONE,0.06286,0.85815
C000836,2025-05-31,0,1,NONE,0.13297,0.82491
C000837,2025-05-31,1,1,P002,0.18925,0.86989
C000838,2025-05-31,0,1,NONE,0.08771,0.93703
C000839,2025-05-31,0,0,NONE,0.08454,0.83889
C000840,2025-05-31,0,1,NONE,0.05935,0.82491
C000841,2025-05-31,0,0,NONE,0.04067,0.78583
C000842,2025-05-31,0,1,NONE,0.15275,0.91293
C000843,2025-05-31,0,1,NONE,0.07486,0.82491
C000844,2025-05-31,1,0,P001,0.05498,0.83889
C000845,2025-05-31,0,1,NONE,0.02931,0.70057
C000846,2025-05-31,0,1,NONE,0.09871,0.91293
C000847,2025-05-31,0,1,NONE,0.12884,0.76852
C000848,2025-05-31,0,1,NONE,0.0524,0.68997
C000849,2025-05-31,0,1,NONE,0.03964,0.78583
C000850,2025-05-31,0,1,NONE,0.06646,0.90465
C000851,2025-05-31,0,0,NONE,0.1326,0.83889
C000852,2025-05-31,0,1,NONE,0.22289,0.83889
C000853,2025-05-31,1,1,P002,0.078,0.86989
C000854,2025-05-31,0,1,NONE,0.02696,0.68997
C000855,2025-05-31,0,0,NONE,0.05689,0.76852
C000856,2025-05-31,1,0,P002,0.11069,0.8808
C000857,2025-05-31,0,0,NONE,0.15145,0.82491
C000858,2025-05-31,0,1,NONE,0.05539,0.91293
C000859,2025-05-31,0,1,NONE,0.09002,0.83889
C000860,2025-05-31,0,0,NONE,0.07042,0.82491
C000861,2025-05-31,0,1,NONE,0.25361,0.82491
C000862,2025-05-31,0,1,NONE,0.0709,0.8808
C000863,2025-05-31,0,1,NONE,0.0571,0.86989
C000864,2025-05-31,0,1,NONE,0.05019,0.8808
C000865,2025-05-31,0,0,NONE,0.03787,0.58662
C000866,2025-05-31,0,0,NONE,0.30359,0.86989
C000867,2025-05-31,0,1,NONE,0.10947,0.91293
C000868,2025-05-31,0,1,NONE,0.05353,0.91293
C000869,2025-05-31,0,0,NONE,0.08697,0.70057
C000870,2025-05-31,0,1,NONE,0.08361,0.83889
C000871,2025-05-31,0,1,NONE,0.10261,0.7773
C000872,2025-05-31,0,1,NONE,0.09716,0.78583
C000873,2025-05-31,0,1,NONE,0.06422,0.93703
C000874,2025-05-31,0,1,NONE,0.05851,0.76852
C000875,2025-05-31,0,1,NONE,0.06673,0.82491
C000876,2025-05-31,0,1,NONE,0.10777,0.75951
C000877,2025-05-31,0,1,NONE,0.11998,0.83889
C000878,2025-05-31,0,1,NONE,0.10196,0.71095
C000879,2025-05-31,0,1,NONE,0.16671,0.79413
C000880,2025-05-31,0,1,NONE,0.11573,0.8808
C000881,2025-05-31,0,0,NONE,0.07211,0.61064
C000882,2025-05-31,0,0,NONE,0.09372,0.82491
C000883,2025-05-31,0,1,NONE,0.04662,0.90465
C000884,2025-05-31,0,1,NONE,0.088,0.8808
C000885,2025-05-31,0,1,NONE,0.07943,0.76852
C000886,2025-05-31,0,1,NONE,0.04549,0.76852
C000887,2025-05-31,0,1,NONE,0.03329,0.83889
C000888,2025-05-31,0,1,NONE,0.10778,0.52498
C000889,2025-05-31,0,1,NONE,0.08519,0.61064
C000890,2025-05-31,0,1,NONE,0.05806,0.8808
C000891,2025-05-31,0,1,NONE,0.05461,0.71095
C000892,2025-05-31,1,1,P002,0.251,0.93703
C000893,2025-05-31,0,1,NONE,0.06951,0.83889
C000894,2025-05-31,0,1,NONE,0.03887,0.78583
C000895,2025-05-31,1,1,P004,0.14691,0.86989
C000896,2025-05-31,0,0,NONE,0.0545,0.83202
C000897,2025-05-31,0,1,NONE,0.07461,0.71095
C000898,2025-05-31,0,0,NONE,0.06005,0.61064
C000899,2025-05-31,0,1,NONE,0.09338,0.83889
C000900,2025-05-31,0,1,NONE,0.06242,0.7773
C000901,2025-05-31,0,1,NONE,0.0886,0.7773
C000902,2025-05-31,0,1,NONE,0.07584,0.76852
C000903,2025-05-31,0,1,NONE,0.05817,0.70057
C000904,2025-05-31,0,0,NONE,0.03621,0.63414
C000905,2025-05-31,0,1,NONE,0.08703,0.90465
C000906,2025-05-31,0,1,NONE,0.03557,0.8808
C000907,2025-05-31,0,0,NONE,0.16146,0.8808
C000908,2025-05-31,1,1,P002,0.03831,0.63414
C000909,2025-05-31,0,1,NONE,0.06244,0.83889
C000910,2025-05-31,0,0,NONE,0.04546,0.76852
C000911,2025-05-31,0,1,NONE,0.06943,0.75951
C000912,2025-05-31,0,1,NONE,0.08525,0.86989
C000913,2025-05-31,0,0,NONE,0.06098,0.91293
C000914,2025-05-31,0,0,NONE,0.07835,0.90465
C000915,2025-05-31,0,1,NONE,0.14191,0.90465
C000916,2025-05-31,0,1,NONE,0.07863,0.93703
C000917,2025-05-31,0,0,NONE,0.03723,0.52498
C000918,2025-05-31,0,0,NONE,0.05356,0.52498
C000919,2025-05-31,1,1,P002,0.04817,0.83889
C000920,2025-05-31,0,1,NONE,0.05537,0.8808
C000921,2025-05-31,0,0,NONE,0.07306,0.78583
C000922,2025-05-31,0,1,NONE,0.04007,0.91293
C000923,2025-05-31,0,0,NONE,0.0989,0.8808
C000924,2025-05-31,1,1,P002,0.11389,0.8808
C000925,2025-05-31,0,1,NONE,0.08619,0.83889
C000926,2025-05-31,0,1,NONE,0.07151,0.83889
C000927,2025-05-31,0,1,NONE,0.04654,0.71095
C000928,2025-05-31,0,1,NONE,0.09118,0.91293
C000929,2025-05-31,0,0,NONE,0.13345,0.82491
C000930,2025-05-31,0,0,NONE,0.07494,0.8808
C000931,2025-05-31,0,1,NONE,0.04332,0.76852
C000932,2025-05-31,0,1,NONE,0.09931,0.83889
C000933,2025-05-31,0,0,NONE,0.05484,0.61064
C000934,2025-05-31,0,1,NONE,0.08367,0.86989
C000935,2025-05-31,0,1,NONE,0.15202,0.86989
C000936,2025-05-31,0,1,NONE,0.09313,0.76852
C000937,2025-05-31,0,1,NONE,0.06897,0.90465
C000938,2025-05-31,0,1,NONE,0.20718,0.78583
C000939,2025-05-31,1,1,P003,0.05032,0.91293
C000940,2025-05-31,0,1,NONE,0.02795,0.52498
C000941,2025-05-31,0,1,NONE,0.06432,0.76852
C000942,2025-05-31,0,1,NONE,0.09352,0.83202
C000943,2025-05-31,0,0,NONE,0.07119,0.61064
C000944,2025-05-31,0,1,NONE,0.06563,0.83889
C000945,2025-05-31,0,1,NONE,0.05311,0.7773
C000946,2025-05-31,0,1,NONE,0.04414,0.71095
C000947,2025-05-31,0,1,NONE,0.05724,0.68997
C000948,2025-05-31,0,1,NONE,0.07733,0.86989
C000949,2025-05-31,1,1,P001,0.04081,0.91293
C000950,2025-05-31,0,1,NONE,0.07373,0.71095
C000951,2025-05-31,0,1,NONE,0.05593,0.8808
C000952,2025-05-31,0,0,NONE,0.04525,0.83889
C000953,2025-05-31,0,0,NONE,0.05212,0.61064
C000954,2025-05-31,0,1,NONE,0.10922,0.76852
C000955,2025-05-31,0,1,NONE,0.11197,0.93703
C000956,2025-05-31,0,1,NONE,0.06021,0.91293
C000957,2025-05-31,0,1,NONE,0.04508,0.86989
C000958,2025-05-31,0,0,NONE,0.07223,0.8808
C000959,2025-05-31,1,0,P004,0.24557,0.7773
C000960,2025-05-31,0,0,NONE,0.06591,0.7773
C000961,2025-05-31,0,1,NONE,0.22361,0.8808
C000962,2025-05-31,0,1,NONE,0.0622,0.83889
C000963,2025-05-31,0,1,NONE,0.13115,0.63414
C000964,2025-05-31,0,1,NONE,0.03018,0.52498
C000965,2025-05-31,0,0,NONE,0.08713,0.93703
C000966,2025-05-31,0,1,NONE,0.07286,0.8808
C000967,2025-05-31,1,1,P004,0.09068,0.93703
C000968,2025-05-31,0,1,NONE,0.06138,0.83889
C000969,2025-05-31,0,0,NONE,0.05698,0.8808
C000970,2025-05-31,0,0,NONE,0.05033,0.76852
C000971,2025-05-31,0,1,NONE,0.07979,0.71095
C000972,2025-05-31,0,1,NONE,0.12948,0.70057
C000973,2025-05-31,0,1,NONE,0.02644,0.63414
C000974,2025-05-31,0,0,NONE,0.07037,0.91293
C000975,2025-05-31,0,1,NONE,0.08039,0.76852
C000976,2025-05-31,0,1,NONE,0.04588,0.68997
C000977,2025-05-31,1,1,P002,0.17946,0.68997
C000978,2025-05-31,1,0,P001,0.27774,0.76852
C000979,2025-05-31,1,1,P002,0.07807,0.8808
C000980,2025-05-31,0,1,NONE,0.06853,0.76852
C000981,2025-05-31,0,1,NONE,0.08692,0.93703
C000982,2025-05-31,0,1,NONE,0.08887,0.84553
C000983,2025-05-31,0,0,NONE,0.05221,0.7773
C000984,2025-05-31,0,1,NONE,0.05376,0.82491
C000985,2025-05-31,0,0,NONE,0.06702,0.47502
